0.001,-0.07091148095952703,0.06771660113490806,-1.9997501249570346
0.002,-0.08985320774804913,0.08478954561926932,-1.99950049965633
0.003,-0.10326648818725703,0.0966391234287712,-1.9992511238402404
0.004,-0.11401981399247497,0.1059992776950665,-1.999001997251257
0.005,-0.12315290917273775,0.11385384872923598,-1.9987531196319757
0.006,-0.1311759385726813,0.12068295736102352,-1.9985044907251166
0.007,-0.1383819176657951,0.12676111372869894,-1.9982561102735295
0.008,-0.14495660647813777,0.13226165917132868,-1.9980079780201718
0.009,-0.15102608838559087,0.1373018326039134,-1.9977600937081226
0.010,-0.156680346710117,0.14196503647161135,-1.997512457080592
0.011,-0.1619861241449431,0.14631294923426685,-1.9972650678809107
0.012,-0.16699446140227336,0.15039260899820114,-1.9970179258525271
0.013,-0.17174537307957757,0.15424079735481583,-1.996771030739025
0.014,-0.17627088259509396,0.15788687884751315,-1.9965243822840901
0.015,-0.18059706709077952,0.16135471042696062,-1.9962779802315573
0.016,-0.18474547913553982,0.16466396653036908,-1.996031824325375
0.017,-0.1887341618763793,0.1678310835778517,-1.995785914309625
0.018,-0.19257839075259667,0.17086994890773735,-1.9955402499285015
0.019,-0.19629122638572497,0.17379241350150856,-1.995294830926345
0.020,-0.1998839340343374,0.17660868036940028,-1.9950496570476086
0.021,-0.20336630681945378,0.17932760339205753,-1.9948047280368857
0.022,-0.20674691828812142,0.18195692049836218,-1.994560043638888
0.023,-0.2100333222450723,0.1845034379049588,-1.9943156035984622
0.024,-0.21323221265691422,0.18697317734741903,-1.994071407660587
0.025,-0.21634955292410374,0.18937149495333144,-1.9938274555703703
0.026,-0.21939068136949152,0.1917031781236562,-1.9935837470730537
0.027,-0.22236039805831745,0.19397252517173075,-1.9933402819139983
0.028,-0.22526303681720833,0.19618341130725103,-1.9930970598387163
0.029,-0.22810252540993448,0.19833934370584536,-1.9928540805928439
0.030,-0.2308824361556878,0.2004435077800798,-1.992611343922146
0.031,-0.23360602877357073,0.20249880630130246,-1.9923688495725278
0.032,-0.23627628685760962,0.2045078926697476,-1.9921265972900284
0.033,-0.2388959490973205,0.20647319936201208,-1.9918845868208228
0.034,-0.24146753613594368,0.2083969623785868,-1.9916428179112202
0.035,-0.24399337378542144,0.21028124235391538,-1.9914012903076665
0.036,-0.2464756131816021,0.21212794286608772,-1.9911600037567396
0.037,-0.24891624835621123,0.21393882638444056,-1.9909189580051692
0.038,-0.2513171316171045,0.2157155282148441,-1.9906781527998052
0.039,-0.2536799870603004,0.21745956873970135,-1.9904375878876421
0.040,-0.2560064224825224,0.21917236419920016,-1.9901972630158205
0.041,-0.25829793991860783,0.22085523621948666,-1.9899571779316148
0.042,-0.2605559449919969,0.22250942026015652,-1.9897173323824338
0.043,-0.2627817552369133,0.2241360731262428,-1.9894777261158358
0.044,-0.2649766075264715,0.22573627966746349,-1.9892383588795233
0.045,-0.26714166472079337,0.22731105876899435,-1.9889992304213249
0.046,-0.2692780216324554,0.22886136872263674,-1.9887603404892187
0.047,-0.2713867103926017,0.23038811205444254,-1.9885216888313368
0.048,-0.27346870528935124,0.2318921398740989,-1.9882832751959283
0.049,-0.2755249271402384,0.23337425580235188,-1.9880450993314174
0.050,-0.277556247252116,0.2348352195251152,-1.9878071609863492
0.051,-0.2795634910148764,0.23627575001644857,-1.9875694599094165
0.052,-0.2815474411693268,0.23769652846709594,-1.9873319958494693
0.053,-0.28350884078443694,0.23909820095058515,-1.9870947685554898
0.054,-0.28544839597477656,0.24048138085487872,-1.9868577777766134
0.055,-0.28736677838517843,0.24184665110412099,-1.9866210232621202
0.056,-0.2892646274664259,0.2431945661920582,-1.9863845047614288
0.057,-0.29114255256292976,0.24452565404615043,-1.9861482220241258
0.058,-0.29300113483095863,0.24584041773917503,-1.9859121747999247
